Order ID,Order Date,Customer ID,Age,Gender,City,Region,Product ID,Product Category,Product Name,Unit Price,Quantity,Discount,Revenue,Cost Price,Profit
ORD3970,5/26/23,CUST2488,55,Female,Pune,West,PROD788,Clothing,T-Shirt,48722.42,1,0.15,41414.06,30875.51,10538.55
ORD3971,12/29/24,CUST2933,44,Male,Hyderabad,South,PROD748,Electronics,Mobile,41891.34,1,0.06,39377.86,25386.04,13991.82
ORD3972,10/14/23,CUST1884,40,Male,Delhi,North,PROD989,Electronics,Laptop,11781.91,4,0.13,41001.05,8371.27,7515.95
ORD3973,4/6/23,CUST2073,20,Female,Jaipur,North,PROD325,Clothing,Jacket,4549.55,1,0.04,4367.57,3128.69,1238.87
ORD3974,2/14/23,CUST1482,57,Male,Pune,West,PROD992,Clothing,T-Shirt,20621.11,3,0.19,50109.3,17112.4,-1227.91
ORD3975,8/26/23,CUST2926,48,Female,Delhi,North,PROD668,Electronics,Laptop,21005.63,3,0.25,47262.67,17705.08,-5852.57
ORD3976,6/16/24,CUST1343,30,Male,Mumbai,West,PROD730,Home Appliances,Microwave,4096.35,5,0.23,15770.95,2924.18,1150.04
ORD3977,2/27/24,CUST1226,47,Male,Mumbai,West,PROD383,Home Appliances,Mixer,45548.06,1,0.05,43270.66,38686.05,4584.61
ORD3978,12/18/24,CUST2825,56,Female,Bangalore,South,PROD812,Home Appliances,Mixer,2492.48,5,0.15,10593.04,1930.47,940.68
ORD3979,1/17/24,CUST2490,30,Male,Pune,West,PROD653,Electronics,Tablet,24546.89,4,0.11,87386.93,16616.08,20922.61
ORD3980,4/14/24,CUST1466,34,Female,Hyderabad,South,PROD621,Grocery,Rice Bag,20579.53,5,0.16,86434.03,16497.31,3947.45
ORD3981,3/28/23,CUST1639,38,Male,Pune,West,PROD762,Grocery,Beverages,2878,3,0.21,6820.86,2075.78,593.53
ORD3982,8/17/24,CUST2368,18,Female,Delhi,North,PROD862,Electronics,Laptop,43305.64,4,0.28,124720.24,31164.85,60.83
ORD3983,4/8/23,CUST2295,30,Male,Chennai,South,PROD397,Clothing,Shoes,35596.53,1,0.11,31680.91,24982.92,6697.99
ORD3984,6/1/24,CUST1012,28,Male,Mumbai,West,PROD178,Clothing,Shoes,39724.83,1,0.07,36944.09,25672.17,11271.92
ORD3985,5/17/23,CUST2295,61,Male,Mumbai,West,PROD820,Electronics,Headphones,19588.33,1,0.2,15670.66,12320.73,3349.93
ORD3986,10/14/24,CUST1023,55,Male,Hyderabad,South,PROD637,Grocery,Snacks Pack,22229.77,1,0.18,18228.41,13451.42,4776.99
ORD3987,2/8/24,CUST2151,47,Male,Kolkata,East,PROD802,Clothing,T-Shirt,32961.6,5,0.12,145031.04,22072.61,34667.97
ORD3988,3/18/23,CUST2686,23,Female,Kolkata,East,PROD519,Electronics,Laptop,24159.98,4,0.23,74412.74,16444.87,8633.27
ORD3989,8/29/24,CUST2642,43,Female,Chennai,South,PROD392,Grocery,Cooking Oil,47218.72,1,0.02,46274.35,30655.19,15619.16
ORD3990,8/4/24,CUST1024,64,Female,Jaipur,North,PROD377,Home Appliances,Microwave,12795.15,1,0.09,11643.59,8852.03,2791.55
ORD3991,3/5/23,CUST1343,64,Female,Hyderabad,South,PROD658,Home Appliances,Fan,38491.69,4,0.11,137030.42,28152.69,24419.66
ORD3992,3/21/24,CUST1867,50,Female,Kolkata,East,PROD564,Home Appliances,Iron,33051.57,5,0.04,158647.54,25083.99,33227.6
ORD3993,11/9/24,CUST1918,35,Male,Bangalore,South,PROD852,Electronics,Laptop,39872.11,1,0.05,37878.5,32071.44,5807.06
ORD3994,5/14/23,CUST1051,48,Male,Bangalore,South,PROD913,Grocery,Rice Bag,27772.92,1,0.24,21107.42,17254.15,3853.27
ORD3995,8/31/23,CUST1132,49,Male,Mumbai,West,PROD188,Clothing,Jeans,43107.2,1,0.28,31037.18,26331.37,4705.81
ORD3996,10/26/23,CUST2596,40,Male,Pune,West,PROD563,Grocery,Rice Bag,29087.21,5,0.01,143981.69,23160.05,28181.43
ORD3997,9/25/23,CUST1197,30,Female,Jaipur,North,PROD782,Clothing,T-Shirt,22408.86,5,0.25,84033.23,16735.98,353.33
ORD3998,11/19/23,CUST2743,35,Female,Mumbai,West,PROD752,Home Appliances,Fan,26999.01,1,0.17,22409.18,20592.13,1817.05
ORD3999,2/7/24,CUST2069,30,Female,Bangalore,South,PROD828,Home Appliances,Mixer,46171.99,5,0.18,189305.16,38477.56,-3082.64
ORD4000,12/18/24,CUST2623,63,Male,Chennai,South,PROD684,Home Appliances,Fan,15942.23,1,0.3,11159.56,12278.77,-1119.21
ORD4001,12/1/23,CUST2908,52,Male,Chennai,South,PROD609,Grocery,Beverages,20908.54,3,0.09,57080.31,17019.03,6023.22
ORD4002,11/22/23,CUST1797,49,Male,Delhi,North,PROD135,Grocery,Rice Bag,41251.75,2,0.23,63527.69,33700.01,-3872.32
ORD4003,4/8/24,CUST2042,36,Male,Mumbai,West,PROD239,Clothing,Jacket,12895.34,1,0.04,12379.53,8108.95,4270.57
ORD4004,10/6/23,CUST1973,55,Male,Mumbai,West,PROD678,Home Appliances,Microwave,35123.39,2,0.05,66734.44,29579.96,7574.52
ORD4005,8/28/23,CUST2958,43,Female,Hyderabad,South,PROD932,Grocery,Rice Bag,18584.24,4,0.11,66159.89,12763.38,15106.37
ORD4006,3/18/23,CUST2907,25,Male,Jaipur,North,PROD288,Electronics,Laptop,48741.9,1,0.19,39480.94,38528.9,952.04
ORD4007,7/27/23,CUST1172,39,Male,Pune,West,PROD944,Clothing,Jeans,25799.81,3,0.07,71981.47,20138.55,11565.83
ORD4008,5/20/23,CUST2707,20,Male,Kolkata,East,PROD607,Home Appliances,Iron,15395.96,2,0.14,26481.05,13009.94,461.17
ORD4009,8/21/24,CUST1716,28,Male,Delhi,North,PROD798,Electronics,Mobile,28864.77,5,0.18,118345.56,20943.11,13630.02
ORD4010,4/22/23,CUST1672,30,Male,Bangalore,South,PROD393,Home Appliances,Microwave,928.28,1,0.05,881.87,652.88,228.99
ORD4011,6/9/23,CUST1663,43,Male,Mumbai,West,PROD779,Clothing,Jeans,13631.1,4,0.13,47436.23,10461.86,5588.81
ORD4012,4/19/23,CUST2912,39,Male,Jaipur,North,PROD287,Electronics,Headphones,18972.11,5,0.14,81580.07,14495.53,9102.45
ORD4013,6/18/23,CUST1084,33,Female,Bangalore,South,PROD940,Electronics,Headphones,7233.23,2,0.05,13743.14,4626.64,4489.86
ORD4014,4/5/24,CUST1423,24,Female,Delhi,North,PROD273,Home Appliances,Iron,45889.77,1,0.27,33499.53,36019,-2519.46
ORD4015,4/22/24,CUST1224,26,Female,Hyderabad,South,PROD501,Clothing,Jacket,19156.92,5,0.3,67049.22,13089.15,1603.47
ORD4016,11/18/23,CUST2295,41,Male,Jaipur,North,PROD322,Electronics,Headphones,47990.08,1,0.23,36952.36,36886.42,65.94
ORD4017,2/21/24,CUST1616,59,Male,Bangalore,South,PROD275,Home Appliances,Iron,24247.99,1,0.27,17701.03,17845.17,-144.14
ORD4018,5/4/23,CUST1151,53,Male,Kolkata,East,PROD737,Home Appliances,Microwave,14564.41,2,0.26,21555.33,11858.66,-2162
ORD4019,7/2/24,CUST2759,32,Male,Mumbai,West,PROD156,Grocery,Cooking Oil,40708.26,1,0.27,29717.03,29086.75,630.28
ORD4020,1/2/24,CUST2169,24,Female,Hyderabad,South,PROD132,Home Appliances,Mixer,48041.81,3,0.27,105211.56,33475.36,4785.48
ORD4021,8/1/23,CUST2828,39,Male,Pune,West,PROD147,Clothing,Jacket,46950.83,1,0.04,45072.8,37532.75,7540.05
ORD4022,4/7/24,CUST2817,27,Female,Hyderabad,South,PROD454,Home Appliances,Microwave,8335.53,3,0.12,22005.8,6856.66,1435.82
ORD4023,11/12/23,CUST1711,20,Female,Jaipur,North,PROD488,Clothing,Jeans,7496.99,3,0.05,21366.42,4585.83,7608.92
ORD4024,4/19/24,CUST1435,19,Male,Mumbai,West,PROD476,Clothing,Shoes,15198.04,5,0.2,60792.16,11221.96,4682.35
ORD4025,9/29/23,CUST2926,61,Female,Jaipur,North,PROD117,Home Appliances,Microwave,921.54,1,0.02,903.11,757.91,145.2
ORD4026,5/3/23,CUST2138,30,Female,Jaipur,North,PROD771,Home Appliances,Fan,22444.05,5,0.25,84165.19,15051.53,8907.52
ORD4027,4/3/23,CUST1621,47,Male,Bangalore,South,PROD320,Clothing,Jacket,1377.99,2,0.13,2397.7,1168.21,61.29
ORD4028,6/11/23,CUST2438,52,Female,Pune,West,PROD781,Home Appliances,Iron,2729.03,2,0.25,4093.55,2281.56,-469.57
ORD4029,12/3/24,CUST2527,57,Male,Kolkata,East,PROD443,Home Appliances,Iron,26680.79,2,0.01,52827.96,17892.6,17042.77
ORD4030,11/8/23,CUST1937,50,Female,Bangalore,South,PROD831,Electronics,Mobile,36316.11,2,0.09,66095.32,29765.46,6564.39
ORD4031,12/22/24,CUST1983,23,Male,Delhi,North,PROD490,Electronics,Tablet,30761.13,1,0.22,23993.68,25409.78,-1416.09
ORD4032,12/14/24,CUST1147,40,Male,Kolkata,East,PROD415,Home Appliances,Fan,13811.2,5,0.29,49029.76,10876.16,-5351.06
ORD4033,9/9/24,CUST1777,60,Female,Bangalore,South,PROD174,Clothing,Jacket,19339.02,3,0.11,51635.18,13468.76,11228.91
ORD4034,2/11/23,CUST2302,32,Female,Chennai,South,PROD214,Grocery,Rice Bag,46911.83,1,0.17,38936.82,29894.59,9042.23
ORD4035,8/9/23,CUST2998,20,Male,Jaipur,North,PROD145,Home Appliances,Mixer,16998.97,5,0.01,84144.9,13466.21,16813.87
ORD4036,12/2/23,CUST2113,58,Female,Bangalore,South,PROD826,Electronics,Headphones,2456.11,5,0.07,11420.91,2063.24,1104.71
ORD4037,6/1/23,CUST1450,36,Female,Kolkata,East,PROD450,Grocery,Cooking Oil,40832.05,1,0.14,35115.56,31334.14,3781.42
ORD4038,4/4/23,CUST1727,25,Female,Kolkata,East,PROD325,Clothing,T-Shirt,9524.9,5,0.14,40957.07,6025.86,10827.75
ORD4039,12/29/24,CUST1245,24,Male,Kolkata,East,PROD806,Grocery,Rice Bag,49646.83,2,0.28,71491.44,38642.21,-5792.98
ORD4040,9/12/23,CUST1350,56,Male,Mumbai,West,PROD616,Home Appliances,Mixer,45867.81,5,0.26,169710.9,36093.13,-10754.75
ORD4041,12/31/23,CUST1171,35,Male,Bangalore,South,PROD618,Home Appliances,Mixer,43410.91,5,0.12,191008,27335.5,54330.52
ORD4042,2/10/24,CUST2060,42,Male,Jaipur,North,PROD364,Clothing,Jacket,5654.92,3,0.23,13062.87,4442.13,-263.52
ORD4043,6/9/24,CUST1951,43,Male,Hyderabad,South,PROD429,Grocery,Cooking Oil,10921.2,1,0.05,10375.14,7384.95,2990.19
ORD4044,2/20/23,CUST2967,25,Female,Kolkata,East,PROD257,Home Appliances,Microwave,16161.4,1,0.25,12121.05,11634.94,486.11
ORD4045,11/24/24,CUST1321,26,Female,Jaipur,North,PROD661,Grocery,Rice Bag,37905.23,3,0.07,105755.59,30061.9,15569.89
ORD4046,11/3/23,CUST1624,39,Male,Mumbai,West,PROD452,Electronics,Laptop,13808.47,1,0.22,10770.61,8537.03,2233.58
ORD4047,9/24/23,CUST1927,47,Female,Mumbai,West,PROD446,Clothing,Jacket,32765.28,4,0.18,107470.12,26568.46,1196.27
ORD4048,6/28/23,CUST1387,58,Male,Chennai,South,PROD934,Grocery,Rice Bag,30617.06,5,0.16,128591.65,22760.54,14788.96
ORD4049,2/1/23,CUST2734,56,Female,Chennai,South,PROD441,Electronics,Laptop,45828.44,3,0.19,111363.11,33005.67,12346.1
ORD4050,2/19/24,CUST1243,46,Male,Delhi,North,PROD255,Grocery,Beverages,42646.92,1,0.25,31985.19,32569.97,-584.78
ORD4051,4/8/24,CUST2223,42,Male,Chennai,South,PROD220,Home Appliances,Mixer,32886.92,5,0.11,146346.79,23280.61,29943.73
ORD4052,7/23/24,CUST2277,37,Male,Jaipur,North,PROD303,Electronics,Laptop,40740.17,2,0.26,60295.45,29791.79,711.87
ORD4053,7/17/24,CUST2756,52,Male,Bangalore,South,PROD980,Electronics,Mobile,22940.12,5,0.28,82584.43,17933.1,-7081.07
ORD4054,9/13/23,CUST1509,53,Male,Pune,West,PROD304,Electronics,Laptop,27731.43,5,0.25,103992.86,20009.37,3946.03
ORD4055,4/7/23,CUST1420,20,Male,Kolkata,East,PROD325,Electronics,Laptop,11925.42,4,0.16,40069.41,9130.15,3548.82
ORD4056,4/18/24,CUST2836,51,Male,Kolkata,East,PROD311,Home Appliances,Microwave,47338.54,3,0.16,119293.12,35409.26,13065.33
ORD4057,4/15/23,CUST2705,52,Female,Mumbai,West,PROD993,Home Appliances,Microwave,16398.76,5,0.17,68054.85,12582.34,5143.15
ORD4058,5/24/23,CUST2422,55,Female,Jaipur,North,PROD405,Electronics,Laptop,5708.41,4,0.29,16211.88,4134.32,-325.4
ORD4059,5/5/23,CUST2641,41,Female,Bangalore,South,PROD702,Grocery,Rice Bag,9245.72,3,0.15,23576.59,5638.95,6659.72
ORD4060,1/13/23,CUST2156,50,Female,Mumbai,West,PROD843,Grocery,Beverages,48463.53,2,0.18,79480.19,36103.32,7273.55
ORD4061,3/5/23,CUST2036,42,Male,Hyderabad,South,PROD669,Electronics,Laptop,49202.5,1,0.09,44774.28,34229.22,10545.05
ORD4062,8/16/23,CUST2393,59,Male,Chennai,South,PROD321,Home Appliances,Fan,29498.58,4,0.08,108554.77,21784.72,21415.91
ORD4063,5/14/23,CUST2870,63,Male,Hyderabad,South,PROD347,Clothing,T-Shirt,225.4,1,0.12,198.35,184.3,14.05
ORD4064,7/22/23,CUST2528,57,Male,Pune,West,PROD233,Clothing,Shoes,33389.52,4,0.21,105510.88,23359.89,12071.3
ORD4065,2/15/24,CUST1459,42,Male,Pune,West,PROD836,Clothing,Shoes,4931.14,3,0.18,12130.6,3185.16,2575.13
ORD4066,1/17/24,CUST2287,40,Female,Chennai,South,PROD695,Home Appliances,Microwave,3239.48,3,0.05,9232.52,2470.51,1820.99
ORD4067,12/3/24,CUST2164,59,Male,Mumbai,West,PROD864,Home Appliances,Microwave,17938.62,2,0.22,27984.25,11364.49,5255.27
ORD4068,10/7/24,CUST2432,40,Male,Pune,West,PROD150,Clothing,Jeans,11945.96,3,0.17,29745.44,7798.2,6350.83
ORD4069,10/22/24,CUST1809,22,Female,Jaipur,North,PROD417,Grocery,Beverages,18183.05,5,0.29,64549.83,11917.2,4963.81
ORD4070,3/28/23,CUST1642,36,Female,Mumbai,West,PROD803,Clothing,Shoes,47780.71,2,0.16,80271.59,38877.77,2516.06
ORD4071,8/19/24,CUST2652,33,Female,Chennai,South,PROD823,Electronics,Tablet,49311.61,1,0.09,44873.57,31022.03,13851.54
ORD4072,8/23/24,CUST2599,49,Female,Mumbai,West,PROD857,Electronics,Mobile,25827.72,4,0.02,101244.66,19193.42,24470.99
ORD4073,9/23/23,CUST2215,20,Female,Delhi,North,PROD820,Grocery,Snacks Pack,37740.55,3,0.23,87180.67,22694.36,19097.59
ORD4074,3/18/23,CUST2003,22,Female,Delhi,North,PROD296,Electronics,Mobile,14273.02,5,0.12,62801.29,10312.13,11240.62
ORD4075,1/23/23,CUST2127,52,Male,Kolkata,East,PROD312,Clothing,Jeans,33420,1,0.23,25733.4,27353.91,-1620.51
ORD4076,3/8/23,CUST1423,60,Male,Jaipur,North,PROD849,Clothing,Jeans,42824.54,1,0.1,38542.09,30347.95,8194.14
ORD4077,7/22/23,CUST2417,19,Female,Jaipur,North,PROD162,Electronics,Tablet,34280.19,5,0.29,121694.67,27202.56,-14318.13
ORD4078,10/23/24,CUST1232,47,Female,Hyderabad,South,PROD675,Home Appliances,Fan,37442.05,2,0.28,53916.55,26175.79,1564.96
ORD4079,3/30/24,CUST1743,32,Female,Pune,West,PROD542,Electronics,Tablet,19064.44,1,0.22,14870.26,16190.05,-1319.79
ORD4080,5/12/23,CUST1312,33,Male,Hyderabad,South,PROD442,Electronics,Tablet,29438.13,2,0.11,52399.87,19105.48,14188.9
ORD4081,4/5/23,CUST1398,32,Male,Chennai,South,PROD813,Grocery,Cooking Oil,35362.6,3,0.27,77444.09,21701.71,12338.97
ORD4082,12/6/23,CUST1021,28,Female,Hyderabad,South,PROD391,Electronics,Laptop,12901.96,1,0.12,11353.72,9636.88,1716.85
ORD4083,5/6/23,CUST1100,51,Male,Kolkata,East,PROD476,Clothing,Shoes,7485.37,2,0,14970.74,5963.9,3042.93
ORD4084,2/13/23,CUST1789,40,Male,Delhi,North,PROD807,Home Appliances,Microwave,14957.25,3,0.16,37692.27,11685.28,2636.44
ORD4085,4/17/24,CUST1172,27,Female,Chennai,South,PROD560,Grocery,Rice Bag,36988.81,2,0.17,61401.42,23760.58,13880.27
ORD4086,2/21/23,CUST1857,55,Male,Bangalore,South,PROD418,Grocery,Cooking Oil,33642.08,1,0.23,25904.4,23701.75,2202.65
ORD4087,6/22/23,CUST1958,52,Female,Chennai,South,PROD922,Clothing,Jacket,44376.07,1,0.08,40825.98,36520.25,4305.73
ORD4088,8/10/24,CUST2254,27,Male,Mumbai,West,PROD756,Clothing,T-Shirt,45839.97,5,0.27,167315.89,29125.63,21687.73
ORD4089,3/19/24,CUST2994,30,Male,Kolkata,East,PROD821,Electronics,Tablet,49143.57,4,0.1,176916.85,35965.45,33055.06
ORD4090,2/9/24,CUST2002,39,Male,Delhi,North,PROD643,Grocery,Cooking Oil,20785.5,1,0.28,14965.56,15263.72,-298.16
ORD4091,5/23/24,CUST2239,31,Male,Bangalore,South,PROD136,Electronics,Headphones,14020.44,3,0.13,36593.35,9993.93,6611.57
ORD4092,1/31/23,CUST2097,45,Female,Jaipur,North,PROD670,Home Appliances,Fan,1354.73,2,0.27,1977.91,982.01,13.88
ORD4093,1/27/24,CUST1061,21,Male,Kolkata,East,PROD994,Home Appliances,Mixer,35456.98,5,0.28,127645.13,25460.45,342.87
ORD4094,11/30/24,CUST2344,36,Male,Hyderabad,South,PROD533,Clothing,Jacket,14877.67,4,0.29,42252.58,11477.17,-3656.09
ORD4095,3/12/24,CUST1254,25,Male,Mumbai,West,PROD742,Electronics,Headphones,36448.31,4,0.26,107887,24066.92,11619.33
ORD4096,6/26/23,CUST2811,33,Female,Mumbai,West,PROD508,Grocery,Beverages,22703.75,4,0.03,88090.55,14143.22,31517.68
ORD4097,12/29/23,CUST1935,57,Female,Kolkata,East,PROD416,Clothing,Shoes,42926.76,1,0.27,31336.53,31563.77,-227.23
ORD4098,8/8/23,CUST2178,56,Male,Mumbai,West,PROD334,Grocery,Beverages,27242.61,4,0.11,96983.69,17354.21,27566.84
ORD4099,7/11/23,CUST2948,46,Male,Hyderabad,South,PROD788,Grocery,Rice Bag,23751.42,5,0.27,86692.68,16884.41,2270.63
ORD4100,10/9/23,CUST1311,42,Female,Mumbai,West,PROD324,Home Appliances,Iron,23581.21,2,0.05,44804.3,18215.04,8374.22
ORD4101,10/14/23,CUST2160,44,Female,Mumbai,West,PROD316,Clothing,Jeans,47091.95,1,0.03,45679.19,34792.47,10886.72
ORD4102,4/1/24,CUST1958,58,Female,Pune,West,PROD792,Electronics,Headphones,39095.33,5,0.05,185702.82,31506.96,28168.03
ORD4103,6/2/23,CUST2743,35,Male,Kolkata,East,PROD493,Clothing,Shoes,9924.6,3,0.03,28880.59,8366.05,3782.45
ORD4104,2/5/23,CUST2128,64,Female,Pune,West,PROD729,Clothing,Jeans,40989.06,3,0.25,92225.38,26589.54,12456.77
ORD4105,9/20/24,CUST1081,33,Female,Delhi,North,PROD292,Clothing,Jacket,17147.18,4,0.01,67902.83,11533.66,21768.18
ORD4106,9/26/24,CUST2558,40,Female,Jaipur,North,PROD494,Grocery,Snacks Pack,38796.25,5,0.15,164884.06,28696.59,21401.13
ORD4107,9/23/24,CUST1377,53,Male,Pune,West,PROD703,Home Appliances,Mixer,22633.27,5,0.1,101849.72,15294.7,25376.23
ORD4108,9/9/23,CUST1204,25,Male,Hyderabad,South,PROD143,Electronics,Tablet,38229.7,3,0.04,110101.54,27101.15,28798.09
ORD4109,10/24/24,CUST2302,26,Male,Delhi,North,PROD484,Home Appliances,Mixer,31777,3,0.22,74358.18,24241.32,1634.22
ORD4110,10/30/23,CUST2555,36,Female,Pune,West,PROD624,Electronics,Headphones,15801.38,1,0.28,11376.99,10425.41,951.58
ORD4111,5/25/24,CUST1577,25,Female,Kolkata,East,PROD945,Home Appliances,Mixer,49842.37,3,0.03,145041.3,35953.65,37180.35
ORD4112,2/26/24,CUST1253,49,Female,Delhi,North,PROD950,Clothing,T-Shirt,6402.86,2,0.27,9348.18,4862.81,-377.45
ORD4113,7/17/24,CUST1870,50,Male,Hyderabad,South,PROD356,Grocery,Cooking Oil,14890.65,2,0.19,24122.85,9356.05,5410.75
ORD4114,5/5/24,CUST1555,37,Male,Bangalore,South,PROD786,Home Appliances,Fan,48468.45,4,0.23,149282.83,36253.65,4268.24
ORD4115,3/4/23,CUST2923,59,Male,Kolkata,East,PROD993,Grocery,Beverages,39416.98,5,0.12,173434.71,26974.2,38563.71
ORD4116,3/31/23,CUST2829,21,Male,Jaipur,North,PROD405,Electronics,Mobile,34292.5,1,0.29,24347.67,28615.25,-4267.57
ORD4117,10/14/23,CUST1158,64,Female,Hyderabad,South,PROD495,Grocery,Beverages,41507.11,3,0.02,122030.9,28038.87,37914.29
ORD4118,1/28/24,CUST2529,27,Female,Bangalore,South,PROD751,Home Appliances,Mixer,25674.24,5,0.15,109115.52,19661.42,10808.4
ORD4119,5/21/23,CUST1154,52,Female,Delhi,North,PROD658,Home Appliances,Iron,27864.48,5,0.13,121210.49,19495.39,23733.54
ORD4120,3/5/24,CUST1471,41,Female,Kolkata,East,PROD955,Clothing,T-Shirt,35516.83,5,0.25,133188.11,23728.38,14546.21
ORD4121,7/24/23,CUST2447,28,Female,Jaipur,North,PROD829,Clothing,Jeans,15215.42,4,0.12,53558.28,10065.21,13297.44
ORD4122,10/20/24,CUST1124,64,Male,Mumbai,West,PROD603,Clothing,Jacket,10921.86,5,0.1,49148.37,7091,13693.38
ORD4123,6/22/24,CUST2975,59,Male,Jaipur,North,PROD736,Home Appliances,Iron,32517.31,1,0.28,23412.46,26834.09,-3421.62
ORD4124,9/13/23,CUST1721,64,Female,Hyderabad,South,PROD414,Clothing,Jeans,12641.2,3,0.09,34510.48,8598.24,8715.75
ORD4125,10/7/24,CUST1733,61,Male,Pune,West,PROD760,Electronics,Tablet,39411.64,2,0.24,59905.69,29790.76,324.17
ORD4126,7/10/24,CUST2403,23,Male,Kolkata,East,PROD408,Home Appliances,Mixer,27025.89,4,0.18,88644.92,18034.31,16507.69
ORD4127,1/20/23,CUST2479,40,Male,Delhi,North,PROD615,Grocery,Snacks Pack,48899.01,5,0.25,183371.29,34697.2,9885.27
ORD4128,1/27/24,CUST2713,49,Male,Kolkata,East,PROD326,Electronics,Headphones,42031.56,5,0.03,203853.07,26319.78,72254.15
ORD4129,12/31/24,CUST2595,62,Female,Bangalore,South,PROD534,Home Appliances,Mixer,3115.36,5,0.02,15265.26,2137.88,4575.87
ORD4130,1/3/24,CUST2364,50,Female,Mumbai,West,PROD281,Grocery,Beverages,380.07,2,0.25,570.11,254.37,61.37
ORD4131,5/6/24,CUST1587,63,Male,Kolkata,East,PROD326,Electronics,Headphones,12275.49,3,0.19,29829.44,8652.43,3872.15
ORD4132,7/11/24,CUST2665,46,Male,Hyderabad,South,PROD944,Home Appliances,Iron,36803.69,4,0.09,133965.43,30607.99,11533.49
ORD4133,5/11/24,CUST1350,50,Female,Pune,West,PROD766,Home Appliances,Iron,26106.41,1,0.16,21929.38,17543.79,4385.59
ORD4134,12/19/23,CUST1362,32,Female,Hyderabad,South,PROD233,Grocery,Cooking Oil,48415.18,3,0.06,136530.81,38417.35,21278.76
ORD4135,8/2/24,CUST2849,43,Female,Mumbai,West,PROD844,Electronics,Mobile,36691.54,3,0.08,101268.65,24044.67,29134.64
ORD4136,5/29/24,CUST2681,58,Male,Bangalore,South,PROD542,Clothing,Shoes,47134.08,1,0.21,37235.92,35024.25,2211.67
ORD4137,11/26/23,CUST1471,21,Male,Jaipur,North,PROD184,Clothing,Shoes,37002.83,1,0.02,36262.77,29139.93,7122.84
ORD4138,2/2/24,CUST1318,18,Male,Bangalore,South,PROD734,Electronics,Mobile,17346.83,5,0.27,63315.93,14595.78,-9662.96
ORD4139,10/4/23,CUST1884,48,Male,Bangalore,South,PROD662,Home Appliances,Microwave,31258.45,4,0.1,112530.42,22494.82,22551.14
ORD4140,7/4/23,CUST2721,32,Female,Mumbai,West,PROD118,Home Appliances,Fan,41212.93,2,0.06,77480.31,27778.99,21922.33
ORD4141,1/27/23,CUST1795,37,Male,Jaipur,North,PROD774,Electronics,Tablet,18049.6,3,0.17,44943.5,11808.94,9516.68
ORD4142,11/23/23,CUST2422,62,Female,Jaipur,North,PROD641,Clothing,T-Shirt,27474.75,2,0.19,44509.1,16956.62,10595.85
ORD4143,9/3/24,CUST1173,23,Female,Bangalore,South,PROD472,Grocery,Rice Bag,3278.42,3,0.04,9441.85,2519.4,1883.65
ORD4144,8/13/23,CUST2620,63,Male,Kolkata,East,PROD347,Home Appliances,Mixer,8036.44,3,0.15,20492.92,6279.79,1653.57
ORD4145,1/31/23,CUST1906,45,Female,Hyderabad,South,PROD744,Clothing,T-Shirt,42155.44,1,0.18,34567.46,31781.15,2786.32
ORD4146,10/15/23,CUST1565,19,Male,Delhi,North,PROD829,Clothing,Jeans,4882.73,3,0.17,12158,3034.95,3053.15
ORD4147,3/1/23,CUST1847,47,Male,Delhi,North,PROD284,Clothing,Shoes,46167,4,0.15,156967.8,36137.99,12415.86
ORD4148,4/28/24,CUST2431,35,Female,Mumbai,West,PROD958,Grocery,Cooking Oil,45085.62,4,0.08,165915.08,28105.43,53493.38
ORD4149,6/26/24,CUST2584,64,Male,Kolkata,East,PROD826,Home Appliances,Microwave,22832.28,2,0.05,43381.33,18482.47,6416.4
ORD4150,1/2/24,CUST1150,29,Female,Jaipur,North,PROD595,Electronics,Laptop,12362.42,3,0.03,35974.64,7458.19,13600.08
ORD4151,8/21/24,CUST1916,41,Male,Pune,West,PROD555,Electronics,Mobile,22985.34,3,0.21,54475.26,17482.26,2028.47
ORD4152,8/27/23,CUST2911,45,Male,Jaipur,North,PROD189,Clothing,Shoes,26933.09,4,0.21,85108.56,20495.16,3127.92
ORD4153,6/13/23,CUST1738,41,Female,Hyderabad,South,PROD855,Electronics,Laptop,12656.68,1,0.12,11137.88,9128.96,2008.92
ORD4154,4/13/23,CUST1462,47,Female,Chennai,South,PROD848,Clothing,Jeans,16210.14,5,0.27,59167.01,13128.61,-6476.06
ORD4155,9/11/23,CUST2563,46,Female,Pune,West,PROD904,Clothing,Jacket,9815,3,0.1,26500.5,6520.52,6938.94
ORD4156,11/3/24,CUST2174,63,Female,Jaipur,North,PROD183,Clothing,T-Shirt,19880.52,3,0.06,56063.07,15433.71,9761.94
ORD4157,9/4/23,CUST2806,48,Female,Bangalore,South,PROD800,Grocery,Beverages,6145.66,2,0.17,10201.8,4028.14,2145.53
ORD4158,9/30/23,CUST2999,59,Male,Chennai,South,PROD384,Electronics,Mobile,12553.4,4,0.13,43685.83,9201.67,6879.17
ORD4159,6/30/24,CUST2392,59,Male,Jaipur,North,PROD585,Grocery,Snacks Pack,47099.31,3,0.14,121516.22,32266.4,24717.02
ORD4160,2/27/23,CUST1693,37,Male,Bangalore,South,PROD590,Grocery,Snacks Pack,19794.84,4,0.02,77595.77,16473.13,11703.26
ORD4161,8/13/23,CUST1104,32,Female,Chennai,South,PROD538,Clothing,Jeans,31243.86,2,0.28,44991.16,24002.86,-3014.57
